taxon_id,scientific_name,rank,target_class,match_type
147622,Cercopithecus pogonias wolfi,subspecies,cercopithecus species,genus
43470,Cercopithecus preussi,species,cercopithecus species,genus
147623,Cercopithecus preussi insularis,subspecies,cercopithecus species,genus
147624,Cercopithecus preussi preussi,subspecies,cercopithecus species,genus
566531,Cercopithecus roloway,species,cercopithecus species,genus
43481,Cercopithecus sclateri,species,cercopithecus species,genus
43483,Cercopithecus solatus,species,cercopithecus species,genus
883400,Cercopithecus wolfi,species,cercopithecus species,genus
883410,Cercopithecus wolfi elegans,subspecies,cercopithecus species,genus
883411,Cercopithecus wolfi pyrogaster,subspecies,cercopithecus species,genus
883408,Cercopithecus wolfi wolfi,subspecies,cercopithecus species,genus
41955,Acinonyx jubatus,species,cheetah,species
147526,Acinonyx jubatus hecki,subspecies,cheetah,subspecies
606958,Acinonyx jubatus jubatus,subspecies,cheetah,subspecies
606960,Acinonyx jubatus soemmeringii,subspecies,cheetah,subspecies
147527,Acinonyx jubatus venaticus,subspecies,cheetah,subspecies
43577,Pan troglodytes,species,chimpanzee,species
147738,Pan troglodytes ellioti,subspecies,chimpanzee,subspecies
147740,Pan troglodytes schweinfurthii,subspecies,chimpanzee,subspecies
147737,Pan troglodytes troglodytes,subspecies,chimpanzee,subspecies
147739,Pan troglodytes verus,subspecies,chimpanzee,subspecies
46210,Tamias,genus,chipmunk genus,genus
210519,Tamias,genus,chipmunk genus,genus
520586,Tamias,genus,chipmunk genus,genus
46229,Tamias alpinus,species,chipmunk genus,genus
46228,Tamias amoenus,species,chipmunk genus,genus
354853,Tamias amoenus caurinus,subspecies,chipmunk genus,genus
741583,Tamias amoenus celeris,subspecies,chipmunk genus,genus
549669,Tamias amoenus cratericus,subspecies,chipmunk genus,genus
46214,Tamias bulleri,species,chipmunk genus,genus
46227,Tamias canipes,species,chipmunk genus,genus
46226,Tamias cinereicollis,species,chipmunk genus,genus
46225,Tamias dorsalis,species,chipmunk genus,genus
491937,Tamias dorsalis sonoriensis,subspecies,chipmunk genus,genus
46211,Tamias durangae,species,chipmunk genus,genus
746003,Tamias durangae solivagus,subspecies,chipmunk genus,genus
46230,Tamias merriami,species,chipmunk genus,genus
465379,Tamias merriami merriami,subspecies,chipmunk genus,genus
46222,Tamias minimus,species,chipmunk genus,genus
1157149,Tamias minimus atristriatus,subspecies,chipmunk genus,genus
871566,Tamias minimus neglectus,subspecies,chipmunk genus,genus
46215,Tamias obscurus,species,chipmunk genus,genus
519255,Tamias obscurus davisi,subspecies,chipmunk genus,genus
460292,Tamias obscurus meridionalis,subspecies,chipmunk genus,genus
519252,Tamias obscurus obscurus,subspecies,chipmunk genus,genus
46221,Tamias ochrogenys,species,chipmunk genus,genus
46235,Tamias palmeri,species,chipmunk genus,genus
46231,Tamias panamintinus,species,chipmunk genus,genus
552310,Tamias panamintinus acrus,subspecies,chipmunk genus,genus
46236,Tamias quadrimaculatus,species,chipmunk genus,genus
46233,Tamias quadrivittatus,species,chipmunk genus,genus
1157150,Tamias quadrivittatus australis,subspecies,chipmunk genus,genus
1156683,Tamias quadrivittatus oscuraensis,subspecies,chipmunk genus,genus
46234,Tamias ruficaudus,species,chipmunk genus,genus
46213,Tamias rufus,species,chipmunk genus,genus
46232,Tamias senex,species,chipmunk genus,genus
46212,Tamias sibiricus,species,chipmunk genus,genus
363891,Tamias sibiricus lineatus,subspecies,chipmunk genus,genus
782651,Tamias sibiricus orientalis,subspecies,chipmunk genus,genus
46237,Tamias siskiyou,species,chipmunk genus,genus
46220,Tamias sonomae,species,chipmunk genus,genus
345857,Tamias sonomae alleni,subspecies,chipmunk genus,genus
46216,Tamias speciosus,species,chipmunk genus,genus
496287,Tamias speciosus callipeplus,subspecies,chipmunk genus,genus
552312,Tamias speciosus speciosus,subspecies,chipmunk genus,genus
46217,Tamias striatus,species,chipmunk genus,genus
1621027,Tamias striatus doorsiensis,subspecies,chipmunk genus,genus
826448,Tamias striatus fisheri,subspecies,chipmunk genus,genus
1556039,Tamias striatus griseus,subspecies,chipmunk genus,genus
471919,Tamias striatus lysteri,subspecies,chipmunk genus,genus
1621028,Tamias striatus ohionensis,subspecies,chipmunk genus,genus
1403529,Tamias striatus peninsulae,subspecies,chipmunk genus,genus
1621029,Tamias striatus pipilans,subspecies,chipmunk genus,genus
1621030,Tamias striatus quebecensis,subspecies,chipmunk genus,genus
1621031,Tamias striatus rufescens,subspecies,chipmunk genus,genus
1496990,Tamias striatus striatus,subspecies,chipmunk genus,genus
1620287,Tamias striatus venustus,subspecies,chipmunk genus,genus
46218,Tamias townsendii,species,chipmunk genus,genus
46219,Tamias umbrinus,species,chipmunk genus,genus
796371,Tamias umbrinus adsitus,subspecies,chipmunk genus,genus
796376,Tamias umbrinus fremonti,subspecies,chipmunk genus,genus
796374,Tamias umbrinus inyoensis,subspecies,chipmunk genus,genus
796378,Tamias umbrinus montanus,subspecies,chipmunk genus,genus
741584,Tamias umbrinus nevadensis,subspecies,chipmunk genus,genus
796380,Tamias umbrinus sedulus,subspecies,chipmunk genus,genus
741585,Tamias umbrinus umbrinus,subspecies,chipmunk genus,genus
42166,Axis axis,species,chital,species
1211427,Axis axis axis,subspecies,chital,subspecies
1123343,Axis axis ceylonensis,subspecies,chital,subspecies
41972,Neofelis nebulosa,species,clouded leopard,species
42113,Pecari tajacu,species,collared peccary,species
197851,Pecari tajacu angulatus,subspecies,collared peccary,subspecies
1638825,Pecari tajacu bangsi,subspecies,collared peccary,subspecies
197852,Pecari tajacu crassus,subspecies,collared peccary,subspecies
1638826,Pecari tajacu crusnigrum,subspecies,collared peccary,subspecies
197853,Pecari tajacu humeralis,subspecies,collared peccary,subspecies
197854,Pecari tajacu nanus,subspecies,collared peccary,subspecies
197855,Pecari tajacu nelsoni,subspecies,collared peccary,subspecies
1638827,Pecari tajacu niger,subspecies,collared peccary,subspecies
1638828,Pecari tajacu nigrescens,subspecies,collared peccary,subspecies
1638829,Pecari tajacu patira,subspecies,collared peccary,subspecies
197857,Pecari tajacu sonoriensis,subspecies,collared peccary,subspecies
1638824,Pecari tajacu tajacu,subspecies,collared peccary,subspecies
1638830,Pecari tajacu torvus,subspecies,collared peccary,subspecies
197858,Pecari tajacu yucatanensis,subspecies,collared peccary,subspecies
43524,Colobus,genus,colobus species,genus
43525,Colobus angolensis,species,colobus species,genus
147630,Colobus angolensis angolensis,subspecies,colobus species,genus
147627,Colobus angolensis cordieri,subspecies,colobus species,genus
147626,Colobus angolensis cottoni,subspecies,colobus species,genus
1634332,Colobus angolensis mahale,subspecies,colobus species,genus
147628,Colobus angolensis palliatus,subspecies,colobus species,genus
147625,Colobus angolensis prigoginei,subspecies,colobus species,genus
147629,Colobus angolensis ruwenzorii,subspecies,colobus species,genus
514039,Colobus angolensis sharpei,subspecies,colobus species,genus
1075512,Colobus caudatus,species,colobus species,genus
43527,Colobus guereza,species,colobus species,genus
1075514,Colobus guereza,species,colobus species,genus
147631,Colobus guereza caudatus,subspecies,colobus species,genus
147633,Colobus guereza dodingae,subspecies,colobus species,genus
147636,Colobus guereza gallarum,subspecies,colobus species,genus
147634,Colobus guereza guereza,subspecies,colobus species,genus
147635,Colobus guereza kikuyuensis,subspecies,colobus species,genus
147632,Colobus guereza matschiei,subspecies,colobus species,genus
147638,Colobus guereza occidentalis,subspecies,colobus species,genus
147637,Colobus guereza percivali,subspecies,colobus species,genus
1634339,Colobus guereza poliurus,subspecies,colobus species,genus
43526,Colobus polykomos,species,colobus species,genus
43528,Colobus satanas,species,colobus species,genus
147639,Colobus satanas anthracinus,subspecies,colobus species,genus
147640,Colobus satanas satanas,subspecies,colobus species,genus
74201,Colobus vellerosus,species,colobus species,genus
42424,Sylvicapra grimmia,species,common duiker,species
1111428,Sylvicapra grimmia altivallis,subspecies,common duiker,subspecies
698821,Sylvicapra grimmia burchellii,subspecies,common duiker,subspecies
597475,Sylvicapra grimmia caffra,subspecies,common duiker,subspecies
1138658,Sylvicapra grimmia campbelliae,subspecies,common duiker,subspecies
1111399,Sylvicapra grimmia coronata,subspecies,common duiker,subspecies
698822,Sylvicapra grimmia grimmia,subspecies,common duiker,subspecies
1122386,Sylvicapra grimmia hindei,subspecies,common duiker,subspecies
1471516,Sylvicapra grimmia lobeliarum,subspecies,common duiker,subspecies
1138659,Sylvicapra grimmia nyansae,subspecies,common duiker,subspecies
698823,Sylvicapra grimmia orbicularis,subspecies,common duiker,subspecies
1446867,Sylvicapra grimmia pallidior,subspecies,common duiker,subspecies
698824,Sylvicapra grimmia splendidula,subspecies,common duiker,subspecies
698825,Sylvicapra grimmia steinhardti,subspecies,common duiker,subspecies
75192,Tragelaphus oryx,species,common eland,species
698861,Tragelaphus oryx livingstonii,subspecies,common eland,subspecies
698862,Tragelaphus oryx oryx,subspecies,common eland,subspecies
948191,Tragelaphus oryx pattersonianus,subspecies,common eland,subspecies
42161,Dama dama,species,common fallow deer,species
209490,Dama dama dama,subspecies,common fallow deer,subspecies
42122,Phacochoerus africanus,species,common warthog,species
558047,Phacochoerus africanus aeliani,subspecies,common warthog,subspecies
558045,Phacochoerus africanus africanus,subspecies,common warthog,subspecies
558048,Phacochoerus africanus massaicus,subspecies,common warthog,subspecies
531646,Phacochoerus africanus sundevallii,subspecies,common warthog,subspecies
42280,Connochaetes taurinus,species,common wildebeest,species
525438,Connochaetes taurinus albojubatus,subspecies,common wildebeest,subspecies
504448,Connochaetes taurinus cooksoni,subspecies,common wildebeest,subspecies
516812,Connochaetes taurinus johnstoni,subspecies,common wildebeest,subspecies
425038,Connochaetes taurinus mearnsi,subspecies,common wildebeest,subspecies
528081,Connochaetes taurinus taurinus,subspecies,common wildebeest,subspecies
43009,Vombatus ursinus,species,common wombat,species
1254423,Vombatus ursinus hirsutus,subspecies,common wombat,subspecies
1254424,Vombatus ursinus tasmaniensis,subspecies,common wombat,subspecies
1254425,Vombatus ursinus ursinus,subspecies,common wombat,subspecies
43096,Sylvilagus,genus,cottontail rabbits genus,genus
825050,Sylvilagus andinus,species,cottontail rabbits genus,genus
1353295,Sylvilagus andinus,species,cottontail rabbits genus,genus
1639047,Sylvilagus andinus andinus,subspecies,cottontail rabbits genus,genus
825051,Sylvilagus andinus andinus,subspecies,cottontail rabbits genus,genus
1639046,Sylvilagus andinus capsalis,subspecies,cottontail rabbits genus,genus
1639049,Sylvilagus andinus chillae,subspecies,cottontail rabbits genus,genus
1639050,Sylvilagus andinus chotanus,subspecies,cottontail rabbits genus,genus
1639054,Sylvilagus andinus kelloggi,subspecies,cottontail rabbits genus,genus
1639055,Sylvilagus andinus meridensis,subspecies,cottontail rabbits genus,genus
1353318,Sylvilagus apollinaris,species,cottontail rabbits genus,genus
43116,Sylvilagus aquaticus,species,cottontail rabbits genus,genus
201582,Sylvilagus aquaticus aquaticus,subspecies,cottontail rabbits genus,genus
43115,Sylvilagus audubonii,species,cottontail rabbits genus,genus
198108,Sylvilagus audubonii arizonae,subspecies,cottontail rabbits genus,genus
1513046,Sylvilagus audubonii audubonii,subspecies,cottontail rabbits genus,genus
238748,Sylvilagus audubonii baileyi,subspecies,cottontail rabbits genus,genus
1623918,Sylvilagus audubonii cedrophilus,subspecies,cottontail rabbits genus,genus
198116,Sylvilagus audubonii confinis,subspecies,cottontail rabbits genus,genus
198125,Sylvilagus audubonii goldmani,subspecies,cottontail rabbits genus,genus
198134,Sylvilagus audubonii minor,subspecies,cottontail rabbits genus,genus
1623919,Sylvilagus audubonii neomexicana,subspecies,cottontail rabbits genus,genus
198138,Sylvilagus audubonii parvulus,subspecies,cottontail rabbits genus,genus
198142,Sylvilagus audubonii sanctidiegi,subspecies,cottontail rabbits genus,genus
238749,Sylvilagus audubonii warreni,subspecies,cottontail rabbits genus,genus
43112,Sylvilagus bachmani,species,cottontail rabbits genus,genus
198113,Sylvilagus bachmani cerrosensis,subspecies,cottontail rabbits genus,genus
198115,Sylvilagus bachmani cinerascens,subspecies,cottontail rabbits genus,genus
198122,Sylvilagus bachmani exiguus,subspecies,cottontail rabbits genus,genus
198127,Sylvilagus bachmani howelli,subspecies,cottontail rabbits genus,genus
1353328,Sylvilagus bachmani mansuetus,subspecies,cottontail rabbits genus,genus
198139,Sylvilagus bachmani peninsularis,subspecies,cottontail rabbits genus,genus
211070,Sylvilagus bachmani riparius,subspecies,cottontail rabbits genus,genus
198140,Sylvilagus bachmani rosaphagus,subspecies,cottontail rabbits genus,genus
345033,Sylvilagus bachmani ubericolor,subspecies,cottontail rabbits genus,genus
43107,Sylvilagus brasiliensis,species,cottontail rabbits genus,genus
981382,Sylvilagus brasiliensis andinus,subspecies,cottontail rabbits genus,genus
1639041,Sylvilagus brasiliensis brasiliensis,subspecies,cottontail rabbits genus,genus
1639048,Sylvilagus brasiliensis caracasensis,subspecies,cottontail rabbits genus,genus
